"","origin_fips_code","origin_state","origin_county_name","avg_distance","county","county_ascii","county_full","state_name","lat","lng","population","legal_status"
"1808","35025","NM","Lea County (NM)",247.361655,"Lea","Lea","Lea County","New Mexico",32.7921,-103.4125,72743,"Legal"
"1809","35027","NM","Lincoln County (NM)",125.78168,"Lincoln","Lincoln","Lincoln County","New Mexico",33.7453,-105.4593,20084,"Legal"
"1810","35028","NM","Los Alamos County (NM)",60.6560823333333,"Los Alamos","Los Alamos","Los Alamos County","New Mexico",35.8693,-106.3073,19169,"Legal"
"1811","35029","NM","Luna County (NM)",64.348579,"Luna","Luna","Luna County","New Mexico",32.1822,-107.7498,25282,"Legal"
"1812","35031","NM","Mckinley County (NM)",137.90154,"McKinley","McKinley","McKinley County","New Mexico",35.5807,-108.2618,72946,"Legal"
"1813","35033","NM","Mora County (NM)",118.392292916667,"Mora","Mora","Mora County","New Mexico",36.0105,-104.9449,4232,"Legal"
"1814","35035","NM","Otero County (NM)",70.771072,"Otero","Otero","Otero County","New Mexico",32.6132,-105.7415,67298,"Legal"
"1815","35037","NM","Quay County (NM)",172.655955833333,"Quay","Quay","Quay County","New Mexico",35.1043,-103.5498,8675,"Legal"
"1816","35039","NM","Rio Arriba County (NM)",70.1854279166667,"Rio Arriba","Rio Arriba","Rio Arriba County","New Mexico",36.5096,-106.6932,40347,"Legal"
"1817","35041","NM","Roosevelt County (NM)",234.750825833333,"Roosevelt","Roosevelt","Roosevelt County","New Mexico",34.0212,-103.48,19223,"Legal"
"1818","35043","NM","Sandoval County (NM)",25.6913161666667,"Sandoval","Sandoval","Sandoval County","New Mexico",35.6886,-106.8659,147327,"Legal"
"1819","35045","NM","San Juan County (NM)",49.245533,"San Juan","San Juan","San Juan County","New Mexico",36.5085,-108.3206,122912,"Legal"
"1820","35047","NM","San Miguel County (NM)",92.4854593333333,"San Miguel","San Miguel","San Miguel County","New Mexico",35.4805,-104.8158,27357,"Legal"
"1821","35049","NM","Santa Fe County (NM)",26.2092299666667,"Santa Fe","Santa Fe","Santa Fe County","New Mexico",35.5069,-105.9763,153632,"Legal"
"1822","35051","NM","Sierra County (NM)",73.976105,"Sierra","Sierra","Sierra County","New Mexico",33.1305,-107.1924,11512,"Legal"
"1823","35053","NM","Socorro County (NM)",70.761749,"Socorro","Socorro","Socorro County","New Mexico",34.0072,-106.9302,16605,"Legal"
"1824","35055","NM","Taos County (NM)",98.2335055833333,"Taos","Taos","Taos County","New Mexico",36.5783,-105.631,34322,"Legal"
"1825","35057","NM","Torrance County (NM)",47.0510035,"Torrance","Torrance","Torrance County","New Mexico",34.6405,-105.8508,15150,"Legal"
"1826","35059","NM","Union County (NM)",225.199216666667,"Union","Union","Union County","New Mexico",36.4816,-103.471,4122,"Legal"
"1827","35061","NM","Valencia County (NM)",23.458006,"Valencia","Valencia","Valencia County","New Mexico",34.7155,-106.809,75992,"Legal"
"1828","36001","NY","Albany County (NY)",2.8651426,"Albany","Albany","Albany County","New York",42.6002,-73.9736,314679,"Legal"
"1829","36003","NY","Allegany County (NY)",67.946938,"Allegany","Allegany","Allegany County","New York",42.2574,-78.0276,46654,"Legal"
"1830","36005","NY","Bronx County (NY)",2.5556998,"Bronx","Bronx","Bronx County","New York",40.8501,-73.866,1468262,"Legal"
"1831","36007","NY","Broome County (NY)",9.5703592,"Broome","Broome","Broome County","New York",42.1602,-75.8196,198591,"Legal"
"1832","36009","NY","Cattaraugus County (NY)",53.15955,"Cattaraugus","Cattaraugus","Cattaraugus County","New York",42.2486,-78.6788,77211,"Legal"
"1833","36011","NY","Cayuga County (NY)",29.347982,"Cayuga","Cayuga","Cayuga County","New York",42.9175,-76.5545,76644,"Legal"
"1834","36013","NY","Chautauqua County (NY)",57.883835,"Chautauqua","Chautauqua","Chautauqua County","New York",42.2281,-79.3663,128042,"Legal"
"1835","36015","NY","Chemung County (NY)",2.4879704,"Chemung","Chemung","Chemung County","New York",42.1413,-76.76,84456,"Legal"
"1836","36017","NY","Chenango County (NY)",44.77663,"Chenango","Chenango","Chenango County","New York",42.4935,-75.6116,47407,"Legal"
"1837","36019","NY","Clinton County (NY)",6.5038924,"Clinton","Clinton","Clinton County","New York",44.7462,-73.6782,80095,"Legal"
"1838","36021","NY","Columbia County (NY)",7.7714896,"Columbia","Columbia","Columbia County","New York",42.2501,-73.6318,61587,"Legal"
"1839","36023","NY","Cortland County (NY)",27.615601,"Cortland","Cortland","Cortland County","New York",42.595,-76.0703,46984,"Legal"
"1840","36025","NY","Delaware County (NY)",51.514156,"Delaware","Delaware","Delaware County","New York",42.1981,-74.9665,44644,"Legal"
"1841","36027","NY","Dutchess County (NY)",5.7768879,"Dutchess","Dutchess","Dutchess County","New York",41.7652,-73.7429,296012,"Legal"
"1842","36029","NY","Erie County (NY)",5.5407667,"Erie","Erie","Erie County","New York",42.764,-78.7323,949715,"Legal"
"1843","36031","NY","Essex County (NY)",29.530666,"Essex","Essex","Essex County","New York",44.1172,-73.7726,37501,"Legal"
"1844","36033","NY","Franklin County (NY)",10.958503,"Franklin","Franklin","Franklin County","New York",44.5929,-74.3038,47996,"Legal"
"1845","36035","NY","Fulton County (NY)",5.74343758333333,"Fulton","Fulton","Fulton County","New York",43.1138,-74.4222,53588,"Legal"
"1846","36037","NY","Genesee County (NY)",1.3421618,"Genesee","Genesee","Genesee County","New York",43.0009,-78.1937,58387,"Legal"
"1847","36039","NY","Greene County (NY)",16.177399,"Greene","Greene","Greene County","New York",42.2765,-74.1227,48026,"Legal"
"1848","36041","NY","Hamilton County (NY)",59.855446,"Hamilton","Hamilton","Hamilton County","New York",43.6611,-74.4974,5068,"Legal"
"1849","36043","NY","Herkimer County (NY)",19.274935,"Herkimer","Herkimer","Herkimer County","New York",43.4193,-74.9624,60596,"Legal"
"1850","36045","NY","Jefferson County (NY)",3.5592141,"Jefferson","Jefferson","Jefferson County","New York",44.0495,-75.921,117634,"Legal"
"1851","36047","NY","Kings County (NY)",1.0619234,"Kings","Kings","Kings County","New York",40.6395,-73.9385,2712360,"Legal"
"1852","36049","NY","Lewis County (NY)",2.3046658,"Lewis","Lewis","Lewis County","New York",43.7851,-75.4486,26681,"Legal"
"1853","36051","NY","Livingston County (NY)",29.866827,"Livingston","Livingston","Livingston County","New York",42.7281,-77.7755,62253,"Legal"
"1854","36053","NY","Madison County (NY)",24.669058,"Madison","Madison","Madison County","New York",42.9128,-75.6696,68466,"Legal"
"1855","36055","NY","Monroe County (NY)",1.4993687,"Monroe","Monroe","Monroe County","New York",43.1464,-77.6961,757332,"Legal"
"1856","36057","NY","Montgomery County (NY)",8.93200366666667,"Montgomery","Montgomery","Montgomery County","New York",42.9023,-74.4397,49539,"Legal"
"1857","36059","NY","Nassau County (NY)",0.82953054,"Nassau","Nassau","Nassau County","New York",40.7328,-73.5865,1391678,"Legal"
"1858","36061","NY","New York County (NY)",1.2694614,"New York","New York","New York County","New York",40.7785,-73.9674,1669127,"Legal"
"1859","36063","NY","Niagara County (NY)",9.6716423,"Niagara","Niagara","Niagara County","New York",43.2001,-78.7452,212808,"Legal"
"1860","36065","NY","Oneida County (NY)",8.688633,"Oneida","Oneida","Oneida County","New York",43.2418,-75.4358,232034,"Legal"
"1861","36067","NY","Onondaga County (NY)",3.6263223,"Onondaga","Onondaga","Onondaga County","New York",43.0058,-76.1946,474621,"Legal"
"1862","36069","NY","Ontario County (NY)",1.5745546,"Ontario","Ontario","Ontario County","New York",42.8528,-77.2998,112060,"Legal"
"1863","36071","NY","Orange County (NY)",6.830112,"Orange","Orange","Orange County","New York",41.4022,-74.3056,398277,"Legal"
"1864","36073","NY","Orleans County (NY)",18.825062,"Orleans","Orleans","Orleans County","New York",43.2521,-78.2312,40588,"Legal"
"1865","36075","NY","Oswego County (NY)",31.410315,"Oswego","Oswego","Oswego County","New York",43.4269,-76.1413,118019,"Legal"
"1866","36077","NY","Otsego County (NY)",45.670162,"Otsego","Otsego","Otsego County","New York",42.6338,-75.0326,58952,"Legal"
"1867","36079","NY","Putnam County (NY)",19.375597,"Putnam","Putnam","Putnam County","New York",41.4267,-73.7495,97960,"Legal"
"1868","36081","NY","Queens County (NY)",2.0337479,"Queens","Queens","Queens County","New York",40.7023,-73.8203,2393104,"Legal"
"1869","36083","NY","Rensselaer County (NY)",5.1343904,"Rensselaer","Rensselaer","Rensselaer County","New York",42.7111,-73.5097,161125,"Legal"
"1870","36085","NY","Richmond County (NY)",5.67850421666667,"Richmond","Richmond","Richmond County","New York",40.5808,-74.1524,493194,"Legal"
"1871","36087","NY","Rockland County (NY)",2.0387189,"Rockland","Rockland","Rockland County","New York",41.1525,-74.0242,336485,"Legal"
"1872","36089","NY","St. Lawrence County (NY)",4.2831116,"St. Lawrence","St. Lawrence","St. Lawrence County","New York",44.4964,-75.0691,108836,"Legal"
"1873","36091","NY","Saratoga County (NY)",5.7191005,"Saratoga","Saratoga","Saratoga County","New York",43.1074,-73.8639,235010,"Legal"
"1874","36093","NY","Schenectady County (NY)",1.4241828,"Schenectady","Schenectady","Schenectady County","New York",42.8181,-74.0586,157515,"Legal"
"1875","36095","NY","Schoharie County (NY)",6.9605999,"Schoharie","Schoharie","Schoharie County","New York",42.5882,-74.4421,29936,"Legal"
"1876","36097","NY","Schuyler County (NY)",21.455326,"Schuyler","Schuyler","Schuyler County","New York",42.3938,-76.8752,17920,"Legal"
"1877","36099","NY","Seneca County (NY)",32.267185,"Seneca","Seneca","Seneca County","New York",42.7811,-76.8238,33900,"Legal"
"1878","36101","NY","Steuben County (NY)",22.321518,"Steuben","Steuben","Steuben County","New York",42.2678,-77.3838,94153,"Legal"
"1879","36103","NY","Suffolk County (NY)",5.1176133,"Suffolk","Suffolk","Suffolk County","New York",40.8686,-72.8448,1522998,"Legal"
"1880","36105","NY","Sullivan County (NY)",35.006809,"Sullivan","Sullivan","Sullivan County","New York",41.7164,-74.7681,78230,"Legal"
"1881","36107","NY","Tioga County (NY)",15.314315,"Tioga","Tioga","Tioga County","New York",42.1703,-76.3063,48567,"Legal"
"1882","36109","NY","Tompkins County (NY)",3.1963334,"Tompkins","Tompkins","Tompkins County","New York",42.452,-76.4736,105638,"Legal"
"1883","36111","NY","Ulster County (NY)",9.1832447,"Ulster","Ulster","Ulster County","New York",41.8881,-74.2586,181862,"Legal"
"1884","36113","NY","Warren County (NY)",8.0535917,"Warren","Warren","Warren County","New York",43.561,-73.846,65692,"Legal"
"1885","36115","NY","Washington County (NY)",16.714264,"Washington","Washington","Washington County","New York",43.3137,-73.4308,61504,"Legal"
"1886","36117","NY","Wayne County (NY)",25.383013,"Wayne","Wayne","Wayne County","New York",43.1566,-77.0294,91332,"Legal"
"1887","36119","NY","Westchester County (NY)",1.1812266,"Westchester","Westchester","Westchester County","New York",41.1624,-73.7561,999723,"Legal"
"1888","36121","NY","Wyoming County (NY)",25.355673,"Wyoming","Wyoming","Wyoming County","New York",42.7024,-78.2245,40679,"Legal"
"1889","36123","NY","Yates County (NY)",25.742167,"Yates","Yates","Yates County","New York",42.6335,-77.1055,24808,"Legal"
"1890","37001","NC","Alamance County (NC)",23.037336,"Alamance","Alamance","Alamance County","North Carolina",36.0437,-79.3994,169185,"Legal"
"1891","37003","NC","Alexander County (NC)",61.212521,"Alexander","Alexander","Alexander County","North Carolina",35.921,-81.177,36491,"Legal"
"1892","37005","NC","Alleghany County (NC)",68.499336,"Alleghany","Alleghany","Alleghany County","North Carolina",36.4916,-81.1271,10910,"Legal"
"1893","37007","NC","Anson County (NC)",47.587711,"Anson","Anson","Anson County","North Carolina",34.9738,-80.1027,22388,"Legal"
"1894","37009","NC","Ashe County (NC)",69.8972166666667,"Ashe","Ashe","Ashe County","North Carolina",36.4341,-81.5003,26598,"Legal"
"1895","37011","NC","Avery County (NC)",55.8913026666667,"Avery","Avery","Avery County","North Carolina",36.0765,-81.9226,17747,"Legal"
"1896","37013","NC","Beaufort County (NC)",125.78479,"Beaufort","Beaufort","Beaufort County","North Carolina",35.494,-76.8598,44898,"Legal"
"1897","37015","NC","Bertie County (NC)",79.447899,"Bertie","Bertie","Bertie County","North Carolina",36.0662,-76.9787,18105,"Legal"
"1898","37017","NC","Bladen County (NC)",38.550491,"Bladen","Bladen","Bladen County","North Carolina",34.6146,-78.5637,30105,"Legal"
"1899","37019","NC","Brunswick County (NC)",26.216894,"Brunswick","Brunswick","Brunswick County","North Carolina",34.071,-78.2377,133789,"Legal"
"1900","37021","NC","Buncombe County (NC)",0.6406337,"Buncombe","Buncombe","Buncombe County","North Carolina",35.6112,-82.5301,266981,"Legal"
"1901","37023","NC","Burke County (NC)",58.236153,"Burke","Burke","Burke County","North Carolina",35.7496,-81.7048,87829,"Legal"
"1902","37025","NC","Cabarrus County (NC)",25.978287,"Cabarrus","Cabarrus","Cabarrus County","North Carolina",35.3868,-80.5519,221200,"Legal"
"1903","37027","NC","Caldwell County (NC)",69.709152,"Caldwell","Caldwell","Caldwell County","North Carolina",35.953,-81.5464,80705,"Legal"
"1904","37029","NC","Camden County (NC)",44.280155,"Camden","Camden","Camden County","North Carolina",36.3877,-76.2064,10353,"Legal"
"1905","37031","NC","Carteret County (NC)",97.138962,"Carteret","Carteret","Carteret County","North Carolina",34.8357,-76.6589,67944,"Legal"
"1906","37033","NC","Caswell County (NC)",44.80397,"Caswell","Caswell","Caswell County","North Carolina",36.3932,-79.3335,22785,"Legal"
"1907","37035","NC","Catawba County (NC)",47.89529,"Catawba","Catawba","Catawba County","North Carolina",35.662,-81.2151,159852,"Legal"
"1908","37037","NC","Chatham County (NC)",20.727699,"Chatham","Chatham","Chatham County","North Carolina",35.7026,-79.2553,75070,"Legal"
"1909","37039","NC","Cherokee County (NC)",107.601293333333,"Cherokee","Cherokee","Cherokee County","North Carolina",35.1339,-84.0635,28515,"Legal"
"1910","37041","NC","Chowan County (NC)",75.565575,"Chowan","Chowan","Chowan County","North Carolina",36.1508,-76.6079,13796,"Legal"
"1911","37043","NC","Clay County (NC)",97.8348966666667,"Clay","Clay","Clay County","North Carolina",35.0572,-83.7502,10997,"Legal"
"1912","37045","NC","Cleveland County (NC)",44.321785,"Cleveland","Cleveland","Cleveland County","North Carolina",35.3341,-81.5555,98898,"Legal"
"1913","37047","NC","Columbus County (NC)",54.259377,"Columbus","Columbus","Columbus County","North Carolina",34.2656,-78.655,51474,"Legal"
"1914","37049","NC","Craven County (NC)",101.35185,"Craven","Craven","Craven County","North Carolina",35.1249,-77.0939,101405,"Legal"
"1915","37051","NC","Cumberland County (NC)",2.8781915,"Cumberland","Cumberland","Cumberland County","North Carolina",35.0487,-78.8277,333582,"Legal"
"1916","37053","NC","Currituck County (NC)",46.008186,"Currituck","Currituck","Currituck County","North Carolina",36.4031,-76.0059,27575,"Legal"
"1917","37055","NC","Dare County (NC)",92.845901,"Dare","Dare","Dare County","North Carolina",35.7805,-75.7982,36718,"Legal"
"1918","37057","NC","Davidson County (NC)",23.443714,"Davidson","Davidson","Davidson County","North Carolina",35.7933,-80.2128,168002,"Legal"
"1919","37059","NC","Davie County (NC)",20.229982,"Davie","Davie","Davie County","North Carolina",35.9291,-80.5445,42543,"Legal"
"1920","37061","NC","Duplin County (NC)",61.364754,"Duplin","Duplin","Duplin County","North Carolina",34.9365,-77.933,49836,"Legal"
"1921","37063","NC","Durham County (NC)",3.6772747,"Durham","Durham","Durham County","North Carolina",36.036,-78.8766,320146,"Legal"
"1922","37065","NC","Edgecombe County (NC)",69.426422,"Edgecombe","Edgecombe","Edgecombe County","North Carolina",35.9129,-77.5971,49609,"Legal"
"1923","37067","NC","Forsyth County (NC)",2.0753798,"Forsyth","Forsyth","Forsyth County","North Carolina",36.1306,-80.2563,380583,"Legal"
"1924","37069","NC","Franklin County (NC)",29.901003,"Franklin","Franklin","Franklin County","North Carolina",36.0827,-78.2857,67598,"Legal"
"1925","37071","NC","Gaston County (NC)",20.640087,"Gaston","Gaston","Gaston County","North Carolina",35.2944,-81.1803,226097,"Legal"
"1926","37073","NC","Gates County (NC)",57.634663,"Gates","Gates","Gates County","North Carolina",36.4449,-76.7005,10584,"Legal"
"1927","37075","NC","Graham County (NC)",83.340481,"Graham","Graham","Graham County","North Carolina",35.3502,-83.8335,8089,"Legal"
"1928","37077","NC","Granville County (NC)",22.650223,"Granville","Granville","Granville County","North Carolina",36.304,-78.6527,60854,"Legal"
